# Pathway	36-40-1B_Abundance
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_sp	42.0382567215
HSERMETANA-PWY: L-methionine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	31.5123240254
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	10.8653354530
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	932.9416314312
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	417.8883239970
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	202.8917277340
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	87.8510349139
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	3.9838347029
PWY-7392: taxadiene biosynthesis (engineered)	925.3799506726
PWY-5030: L-histidine degradation III	923.7482557096
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	436.5972188205
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	191.2104344283
PWY-5030: L-histidine degradation III|unclassified	108.5251460079
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	96.7481344492
PWY-6901: superpathway of glucose and xylose degradation	923.5061509531
PWY-6901: superpathway of glucose and xylose degradation|unclassified	27.7801336704
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	923.2796914260
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	118.2654932983
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	72.6308151693
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	62.2922520868
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_clostridioforme	47.1885462628
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_sp	41.3332772526
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	38.8228179463
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	19.7737113198
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_eligens	10.9699104751
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Hungatella.s__Hungatella_hathewayi	7.9486321335
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Erysipelatoclostridium.s__Clostridium_innocuum	7.5267391140
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Anaerostipes.s__Anaerostipes_hadrus	7.3153639277
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.7849144349
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Streptococcus.s__Streptococcus_thermophilus	2.7652465213
HISDEG-PWY: L-histidine degradation I	911.0683220958
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	417.8868327321
HISDEG-PWY: L-histidine degradation I|unclassified	181.8663102783
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	180.4769022690
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	87.7723041419
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	11.5693009340
GLUTORN-PWY: L-ornithine biosynthesis I	905.3570538896
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	192.8804620658
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	117.0684702938
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	84.4549301960
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_sp	30.8206775320
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	21.3641865970
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	15.6623857563
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	14.3441306205
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_obeum	11.4700368136
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	10.5804079402
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.3181857769
GLUTORN-PWY: L-ornithine biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	4.7173060734
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	838.6462267966
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	194.0361909861
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	19.6944811405
PENTOSE-P-PWY: pentose phosphate pathway	804.1285763184
PENTOSE-P-PWY: pentose phosphate pathway|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.2627117929
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	14.2462968632
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	7.4757842471
PENTOSE-P-PWY: pentose phosphate pathway|g__Erysipelatoclostridium.s__Clostridium_innocuum	4.3298855586
CITRULBIO-PWY: L-citrulline biosynthesis	789.8934908964
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	7.3566587377
PWY-7237: myo-, chiro- and scyllo-inositol degradation	774.2471581540
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Bacteroides.s__Bacteroides_ovatus	396.9132495060
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_obeum	234.9906422239
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Ruminococcus_torques	187.1175213410
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_sp	61.8512062896
PWY-7237: myo-, chiro- and scyllo-inositol degradation|unclassified	47.5087471545
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_wexlerae	26.8418209602
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.6645526002
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eubacterium.s__Eubacterium_eligens	16.5654383287
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Oscillibacter.s__Oscillibacter_sp_57_20	13.9320295707
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	13.5379836138
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	12.9421448654
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Agathobaculum.s__Agathobaculum_butyriciproducens	4.4887206547
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Flavonifractor.s__Flavonifractor_plautii	3.6065269255
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Raoultella.s__Raoultella_ornithinolytica	3.4007183539
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.1270831267
PWY-6527: stachyose degradation	764.8910896520
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	183.4167228041
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	121.5526323580
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	78.0576222757
PWY-6527: stachyose degradation|unclassified	70.7370421190
PWY-6527: stachyose degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.1221568986
PWY-6527: stachyose degradation|g__Ruminococcus.s__Ruminococcus_bicirculans	16.8111279633
PWY-6527: stachyose degradation|g__Hungatella.s__Hungatella_hathewayi	4.9709814894
PWY-6527: stachyose degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.7903022182
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	754.7793368058
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	742.5545198458
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	10.5924932028
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	739.7252199600
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	198.2300521232
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	107.9531193177
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	44.8083891074
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	732.5817045404
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	92.9577740527
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	91.1481054041
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	81.5114594073
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	81.4860943940
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	52.3911285912
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_sp	38.4933315530
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	730.6536076637
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	80.6711147779
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	50.1751896415
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Blautia_obeum	17.3320958636
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Coprococcus.s__Coprococcus_catus	8.1875722319
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Eggerthella.s__Eggerthella_lenta	7.4131952267
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Anaerostipes.s__Anaerostipes_hadrus	5.7600062891
PWY-5100: pyruvate fermentation to acetate and lactate II	730.6536076637
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	130.9822624868
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	80.6711147779
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Blautia_obeum	17.3320958636
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	9.3247804966
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Coprococcus.s__Coprococcus_catus	8.1875722319
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Eggerthella.s__Eggerthella_lenta	8.1433211540
PWY-6731: starch degradation III	725.8756274213
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	113.8384160185
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	105.2837441669
PWY-6731: starch degradation III|g__Blautia.s__Blautia_sp	53.6935716389
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	29.4417713335
PWY-6731: starch degradation III|g__Blautia.s__Ruminococcus_torques	18.8943504890
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	725.8251897904
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	177.6534134851
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	96.7611988005
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	40.7533342510
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Eubacterium.s__Eubacterium_hallii	17.5547629707
PWY-4984: urea cycle	720.6178471997
PWY-4984: urea cycle|unclassified	6.1928655375
PWY-5659: GDP-mannose biosynthesis	694.0047221570
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	345.4225991595
PWY-5659: GDP-mannose biosynthesis|unclassified	60.3539122483
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	15.5427536574
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.0010317677
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	10.9824085062
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	693.0739633265
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	77.6920484318
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	693.0739633265
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	77.6920484318
COLANSYN-PWY: colanic acid building blocks biosynthesis	674.3254386278
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	66.3049686641
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.9985574246
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	673.6879708225
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	229.4074041179
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	99.9888106069
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	30.7531730327
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	672.2303373668
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Blautia.s__Blautia_obeum	24.4893405481
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.3216386201
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	11.3711456741
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	655.9017616250
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	168.1565819296
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	655.5287262549
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	60.5901857991
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Eggerthella.s__Eggerthella_lenta	7.6669571880
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Parasutterella.s__Parasutterella_excrementihominis	2.6829512071
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	655.4534732350
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	65.9594011914
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Eggerthella.s__Eggerthella_lenta	12.8768413036
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	8.7688517741
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Bilophila.s__Bilophila_wadsworthia	8.2324974776
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	6.1406633822
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	1.6144169240
PWY-621: sucrose degradation III (sucrose invertase)	653.0005068409
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	200.4157320224
PWY-621: sucrose degradation III (sucrose invertase)|g__Ruminococcus.s__Ruminococcus_bicirculans	27.2189986868
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.1104857887
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	8.0809664511
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	4.4473068787
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	645.9418447466
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	200.4157320224
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.1104857887
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	9.1014831268
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.9567538587
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	633.4216665043
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	83.0312307249
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Eggerthella.s__Eggerthella_lenta	10.2460747757
PWY-2941: L-lysine biosynthesis II	590.2025516150
PWY-2941: L-lysine biosynthesis II|unclassified	48.4944383649
PWY-5505: L-glutamate and L-glutamine biosynthesis	587.8660402024
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	4.7500111456
PWY-6608: guanosine nucleotides degradation III	576.1139042520
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	75.6386230088
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	75.1695198875
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	55.3888770191
PWY-6608: guanosine nucleotides degradation III|unclassified	26.3018665323
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	15.0713328649
PWY-6608: guanosine nucleotides degradation III|g__Coprococcus.s__Coprococcus_catus	10.1341039929
PWY-6608: guanosine nucleotides degradation III|g__Anaerostipes.s__Anaerostipes_hadrus	6.3387203630
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	5.0122431282
PWY-6859: all-trans-farnesol biosynthesis	575.5935998413
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	571.5374030654
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	215.4788967382
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	103.8951855185
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	26.6052265689
ANAEROFRUCAT-PWY: homolactic fermentation	571.2334600873
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	217.1480869258
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	563.0945372776
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	25.5658538491
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	556.6123864138
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	170.5099547017
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	84.4958742523
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	80.8917510022
PWY-6807: xyloglucan degradation II (exoglucanase)	554.6403470707
GLUCONEO-PWY: gluconeogenesis I	547.6342255407
GLUCONEO-PWY: gluconeogenesis I|unclassified	188.7458977768
PWY-6823: molybdopterin biosynthesis	515.3947450355
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	207.6502512220
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	85.2157777679
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	39.7442921969
PWY-6823: molybdopterin biosynthesis|unclassified	26.6676487346
PWY-6823: molybdopterin biosynthesis|g__Eubacterium.s__Eubacterium_hallii	18.0110888934
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.7591278344
PWY-6823: molybdopterin biosynthesis|g__Eggerthella.s__Eggerthella_lenta	10.8876986248
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	9.3517948616
PWY-6823: molybdopterin biosynthesis|g__Oscillibacter.s__Oscillibacter_sp_57_20	9.2904485783
PWY-6823: molybdopterin biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	6.1510181700
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_wexlerae	0.6444071309
PWY-5484: glycolysis II (from fructose 6-phosphate)	500.0837216734
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	231.7042300587
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	499.2121529761
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	250.9186710057
METH-ACETATE-PWY: methanogenesis from acetate	496.4315678833
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	108.0044672513
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	42.3665165798
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	14.1017808636
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	9.7081691136
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp	2.7487772173
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp_CAG_257	2.7408566355
PWY-7761: NAD salvage pathway II (PNC IV cycle)	474.8403160815
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	33.7182971977
PWY66-399: gluconeogenesis III	473.2651703662
PWY66-399: gluconeogenesis III|unclassified	119.2576520678
PWY-7345: superpathway of anaerobic sucrose degradation	472.9365466260
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	465.5261973531
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	110.0138703297
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	37.8549581357
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	37.0435650796
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	28.6900340781
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ruminococcus.s__Ruminococcus_bicirculans	21.9270557307
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	11.2061389275
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	7.2563821171
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eggerthella.s__Eggerthella_lenta	5.4859306070
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	1.5930349625
PWY-7234: inosine-5'-phosphate biosynthesis III	427.3583336909
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	267.1830593542
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	406.6538064273
PWY-6628: superpathway of L-phenylalanine biosynthesis	405.1184188695
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	145.1343772097
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	398.2039207530
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	51.4888134896
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	49.3013430418
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	28.1572133064
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	18.8632613897
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	9.1389396866
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	7.7936736187
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	6.1840386309
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	4.2842783287
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	3.2602594671
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	2.5254374994
PWY-6305: superpathway of putrescine biosynthesis	390.5822714085
PWY-6305: superpathway of putrescine biosynthesis|unclassified	22.1084073925
P441-PWY: superpathway of N-acetylneuraminate degradation	378.7858683989
PWY-6630: superpathway of L-tyrosine biosynthesis	372.2708266691
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	143.2459051441
P164-PWY: purine nucleobases degradation I (anaerobic)	370.6261931086
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.9403292455
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	6.8088643597
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	364.0062790341
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	348.1950279743
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	42.1509752256
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.8174418745
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	18.1681396406
PWY-8004: Entner-Doudoroff pathway I	347.6107908280
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	347.4000740477
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	341.9262057456
PWY-6895: superpathway of thiamine diphosphate biosynthesis II|unclassified	73.6816251388
PWY-6902: chitin degradation II (Vibrio)	339.5314586361
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	197.7373507539
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	121.2268803919
PWY-6902: chitin degradation II (Vibrio)|unclassified	12.2791089310
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	333.9382030881
PWY-7456: &beta;-(1,4)-mannan degradation	326.2070861407
PWY-7456: &beta;-(1,4)-mannan degradation|unclassified	15.5468349830
FASYN-ELONG-PWY: fatty acid elongation -- saturated	309.4775411948
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	299.5850125774
PWY0-1261: anhydromuropeptides recycling I	286.2196316134
PWY0-1261: anhydromuropeptides recycling I|unclassified	13.2725068997
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	282.2534030527
PWY-7242: D-fructuronate degradation	281.8754004716
