# Pathway	36-40-1B_Abundance
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Eubacterium.s__Eubacterium_hallii	34.5142514214
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Ruminococcus_torques	30.7771712378
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_wexlerae	19.9292114312
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_hadrus	17.0976513708
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Erysipelatoclostridium.s__Clostridium_innocuum	11.5667683919
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Coprococcus.s__Coprococcus_catus	10.0036283375
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	6.3683563266
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.9563587423
RHAMCAT-PWY: L-rhamnose degradation I	1721.5695798401
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	879.3866763054
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	399.7464577533
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	52.2584486780
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	34.8139620413
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	33.8538490597
RHAMCAT-PWY: L-rhamnose degradation I|g__Asaccharobacter.s__Asaccharobacter_celatus	9.1567709036
RHAMCAT-PWY: L-rhamnose degradation I|g__Hungatella.s__Hungatella_hathewayi	4.0397982290
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	1711.4847294196
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Blautia.s__Ruminococcus_torques	110.9505062169
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	73.1163349488
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	41.1242427691
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1694.6460060516
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	800.0590514440
HISDEG-PWY: L-histidine degradation I	1675.2534128749
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	766.4477292746
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	343.5790416710
HISDEG-PWY: L-histidine degradation I|unclassified	319.1556294743
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	176.3566606643
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	21.9566268963
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1647.9255902368
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	915.3114449225
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	159.8096707520
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	49.0266445002
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	8.0681518293
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	1646.5382933033
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	749.7768622516
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	352.8002038879
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	149.1153224503
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	7.9375843442
PWY-5030: L-histidine degradation III	1640.6119007958
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	777.7631308953
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	347.8272081781
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	188.8109300346
PWY-5030: L-histidine degradation III|unclassified	179.1905728278
PWY-6901: superpathway of glucose and xylose degradation	1632.6873675385
PWY-6901: superpathway of glucose and xylose degradation|unclassified	39.4518759351
PWY0-1296: purine ribonucleosides degradation	1627.5427236513
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	257.8929763206
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	132.7081297575
PWY0-1296: purine ribonucleosides degradation|unclassified	125.7655852388
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	74.4093182041
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	73.8688347738
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp	59.9381048189
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	32.2768410846
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	25.8201976885
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	23.2151019086
PWY0-1296: purine ribonucleosides degradation|g__Gemmiger.s__Gemmiger_formicilis	16.4075118191
PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_hadrus	9.9081479939
HSERMETANA-PWY: L-methionine biosynthesis III	1584.9456073401
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	283.8686300914
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	209.2578804129
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Ruminococcus_torques	84.3539949315
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_sp	69.8821104495
HSERMETANA-PWY: L-methionine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	55.2632885793
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	20.3809218408
HSERMETANA-PWY: L-methionine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	10.8505109548
HSERMETANA-PWY: L-methionine biosynthesis III|g__Streptococcus.s__Streptococcus_thermophilus	7.6618756989
GLUTORN-PWY: L-ornithine biosynthesis I	1584.3710745656
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	306.7004158225
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	209.7431770371
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	149.2082971861
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_sp	58.9350845390
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	35.9708835118
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.6848388682
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	21.3020096849
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	21.0341619502
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_obeum	15.9607994522
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.5065645638
GLUTORN-PWY: L-ornithine biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	8.9375154614
GLUTORN-PWY: L-ornithine biosynthesis I|g__Coprococcus.s__Coprococcus_catus	7.1511358735
PWY-7392: taxadiene biosynthesis (engineered)	1554.9250535369
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	1542.7739223991
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	201.7567618547
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	120.4630040071
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	97.4880763447
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_clostridioforme	91.1752200398
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_sp	75.7029342525
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	60.3389036854
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	26.3264092141
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_eligens	16.8840648428
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Erysipelatoclostridium.s__Clostridium_innocuum	14.4669500074
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Anaerostipes.s__Anaerostipes_hadrus	13.6520787427
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Hungatella.s__Hungatella_hathewayi	13.1376243018
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.7460784771
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Streptococcus.s__Streptococcus_thermophilus	6.6753458221
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	1469.0548658517
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	33.2842682230
PENTOSE-P-PWY: pentose phosphate pathway	1412.4880051075
PENTOSE-P-PWY: pentose phosphate pathway|g__Lachnoclostridium.s__Clostridium_clostridioforme	51.7284840796
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	20.1389181652
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	13.7544555929
PENTOSE-P-PWY: pentose phosphate pathway|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.0332794231
CITRULBIO-PWY: L-citrulline biosynthesis	1399.9148746921
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	11.0375773526
PWY-7237: myo-, chiro- and scyllo-inositol degradation	1342.9920209054
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Bacteroides.s__Bacteroides_ovatus	740.3377881172
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_obeum	436.3894447000
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Ruminococcus_torques	321.1009541299
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_sp	114.5258653614
PWY-7237: myo-, chiro- and scyllo-inositol degradation|unclassified	65.2291974428
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_wexlerae	54.5190509284
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eubacterium.s__Eubacterium_eligens	37.9563383758
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	28.6538921972
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.2477342109
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	21.2088812786
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Oscillibacter.s__Oscillibacter_sp_57_20	18.5711944829
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Flavonifractor.s__Flavonifractor_plautii	7.1324638961
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Agathobaculum.s__Agathobaculum_butyriciproducens	6.9151000058
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Raoultella.s__Raoultella_ornithinolytica	5.1010776218
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.7562617432
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	1333.0074796043
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	339.3945948865
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	149.6416754164
PWY-6527: stachyose degradation	1327.5590844668
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	317.2301253696
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	221.0589865226
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	140.0792890185
PWY-6527: stachyose degradation|unclassified	124.5300545412
PWY-6527: stachyose degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.8839161600
PWY-6527: stachyose degradation|g__Ruminococcus.s__Ruminococcus_bicirculans	33.2563216395
PWY-6527: stachyose degradation|g__Hungatella.s__Hungatella_hathewayi	9.8928377735
PWY-6527: stachyose degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2.3173820636
PWY-6731: starch degradation III	1320.6367578220
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	203.5384803569
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	198.4888067438
PWY-6731: starch degradation III|g__Blautia.s__Blautia_sp	98.2908081247
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	45.1100733337
PWY-6731: starch degradation III|g__Blautia.s__Ruminococcus_torques	35.5652063648
PWY-4984: urea cycle	1279.6824212867
PWY-4984: urea cycle|unclassified	9.2893341522
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	1270.3632682268
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	308.3234102083
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	171.4805129727
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	67.3613006428
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Eubacterium.s__Eubacterium_hallii	27.0320812773
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.5257196407
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Blautia.s__Ruminococcus_torques	3.8052651872
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	1219.9108639409
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	1207.4099489266
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	317.6095322481
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	194.6318568778
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	90.4201688041
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	1196.9686376124
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	154.3882354309
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	151.2830064122
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	149.9782287342
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	142.8710600389
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	90.8799212626
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_sp	69.1295668389
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	1168.7821087657
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	131.2723746941
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	46.6047388776
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Blautia_obeum	27.4738107224
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Eggerthella.s__Eggerthella_lenta	12.6461810304
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Coprococcus.s__Coprococcus_catus	11.9255362481
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Anaerostipes.s__Anaerostipes_hadrus	10.3627043932
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.9927297060
PWY-5100: pyruvate fermentation to acetate and lactate II	1168.7821087657
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	207.4279612021
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	131.2723746941
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Blautia_obeum	27.4738107224
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	14.7915256669
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Eggerthella.s__Eggerthella_lenta	13.9869573006
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Coprococcus.s__Coprococcus_catus	11.9255362481
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.9927297060
COLANSYN-PWY: colanic acid building blocks biosynthesis	1163.6419541054
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	48.3657523485
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	29.6492884446
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	1125.2117351194
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	93.0797014665
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Eggerthella.s__Eggerthella_lenta	13.2632931499
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Parasutterella.s__Parasutterella_excrementihominis	4.8302047677
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	1119.7259971062
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	345.3410147995
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.8073721429
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.1742468018
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	14.4745812120
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_thermophilus	6.3011033183
PWY-621: sucrose degradation III (sucrose invertase)	1112.5616383254
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	331.3698364239
PWY-621: sucrose degradation III (sucrose invertase)|g__Ruminococcus.s__Ruminococcus_bicirculans	43.4072970624
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.8073721429
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	12.8164112710
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	8.5256520833
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_thermophilus	5.4432741557
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_vestibularis	1.3810036241
ANAEROFRUCAT-PWY: homolactic fermentation	1092.8814782392
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	272.3423275831
PWY-5659: GDP-mannose biosynthesis	1091.7374269682
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	553.6862614765
PWY-5659: GDP-mannose biosynthesis|unclassified	27.8672513076
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.6413980078
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	24.1404469749
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	16.6155623271
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	1091.0576335252
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	145.8075877162
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Eggerthella.s__Eggerthella_lenta	15.4793329730
PWY-5505: L-glutamate and L-glutamine biosynthesis	1084.6799289452
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	9.4548395835
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	1083.9826177113
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Blautia.s__Blautia_obeum	43.7047527141
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	41.9930619340
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	25.2985024489
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	1072.0791244661
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	97.9664591430
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	1050.9706526072
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	103.9085499327
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	1050.9706526072
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	103.9085499327
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	1038.6577707746
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	92.6706398428
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	61.4213929903
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	18.3725600011
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Eggerthella.s__Eggerthella_lenta	13.6715618311
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Bilophila.s__Bilophila_wadsworthia	11.5101191630
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	3.6117395135
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	1028.0789266741
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	354.5963651355
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	169.8377151917
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	62.0663818794
PWY-6807: xyloglucan degradation II (exoglucanase)	1024.4377058846
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	1012.6254755646
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	262.1822661886
PWY-2941: L-lysine biosynthesis II	983.8266187711
PWY-2941: L-lysine biosynthesis II|unclassified	59.3166660263
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	983.1680021183
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	301.9357881258
PWY-5484: glycolysis II (from fructose 6-phosphate)	982.5128414193
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	277.7725993839
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	963.8516696808
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	12.4995023937
PWY-6608: guanosine nucleotides degradation III	957.9860502390
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	137.1351612286
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	120.4276426804
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	86.5938502431
PWY-6608: guanosine nucleotides degradation III|unclassified	41.6028211118
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	28.4568560163
PWY-6608: guanosine nucleotides degradation III|g__Coprococcus.s__Coprococcus_catus	15.2730990171
PWY-6608: guanosine nucleotides degradation III|g__Anaerostipes.s__Anaerostipes_hadrus	10.8227932704
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	10.1996195161
PWY-6859: all-trans-farnesol biosynthesis	942.5967130446
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	909.3130338499
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	280.7832957674
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	149.0224011740
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	111.6152753292
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	878.9314179429
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	345.0061470793
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	168.5701778949
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	54.1406423514
METH-ACETATE-PWY: methanogenesis from acetate	869.0418806902
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	178.6220239912
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	74.3844915800
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	19.8168561823
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	17.4392462505
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp	3.9402157954
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp_CAG_257	3.2944855789
PWY-6823: molybdopterin biosynthesis	854.3443329887
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	328.1404266839
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	141.0116584692
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	78.1794181638
PWY-6823: molybdopterin biosynthesis|unclassified	40.1137445479
PWY-6823: molybdopterin biosynthesis|g__Eubacterium.s__Eubacterium_hallii	30.7908761871
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.4738476735
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	14.2507553782
PWY-6823: molybdopterin biosynthesis|g__Eggerthella.s__Eggerthella_lenta	12.8889746250
