# Pathway	42-51-1B_Abundance
CENTFERM-PWY: pyruvate fermentation to butanoate	30.5837111685
PWY-5913: partial TCA cycle (obligate autotrophs)	30.1581153402
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	29.0705374190
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	29.7684578423
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Parasutterella.s__Parasutterella_excrementihominis	10.2236166425
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	28.7722030058
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	27.3423915265
ORNDEG-PWY: superpathway of ornithine degradation	25.7100434802
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	25.3878870519
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	24.3214368671
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	24.0001095458
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	15.7755231746
PWY-6607: guanosine nucleotides degradation I	23.9411745623
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	23.7402111481
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	23.6288077719
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	13.1284898366
LACTOSECAT-PWY: lactose and galactose degradation I	22.8499756170
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	22.2611196098
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	21.9586998535
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	21.0244006213
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	14.1110603109
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	20.2677208848
DAPLYSINESYN-PWY: L-lysine biosynthesis I	19.7724703571
GLYOXYLATE-BYPASS: glyoxylate cycle	19.7053267909
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	17.9848868698
PWY-7942: 5-oxo-L-proline metabolism	18.9539717952
PWY-7858: (5Z)-dodecenoate biosynthesis II	18.0148063632
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	17.1185509697
PWY0-1061: superpathway of L-alanine biosynthesis	15.2315204035
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	14.8182313890
PWY-5676: acetyl-CoA fermentation to butanoate II	14.8693576760
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	14.7464613052
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	14.2216808889
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	14.6898851067
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	12.7718669616
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	12.0732934035
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	8.3429363282
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	11.8449163030
PWY66-389: phytol degradation	11.4331325182
PWY66-389: phytol degradation|unclassified	11.0869987365
PWY66-388: ceramide degradation by &alpha;-oxidation	11.2578743601
PWY-6588: pyruvate fermentation to acetone	10.2520679504
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	8.9367008172
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	7.1364829895
