# Pathway	31-8B_Abundance
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Dialister.s__Dialister_invisus	126.1896175292
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Blautia_sp	124.1995928606
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerostipes.s__Anaerostipes_hadrus	71.1465617339
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_ovatus	67.5484114067
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_vulgatus	37.1896890024
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Ruminococcus.s__Ruminococcus_bicirculans	32.1351254964
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.8489527747
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Eggerthella.s__Eggerthella_lenta	24.4491661041
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	23.3976629905
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Roseburia.s__Roseburia_faecis	19.0794695191
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	11.5807179827
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	11.3202180267
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	2084.1996040455
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Dorea.s__Dorea_longicatena	174.7850361623
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	128.5576791722
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Blautia.s__Ruminococcus_torques	118.9482131110
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Anaerostipes.s__Anaerostipes_hadrus	96.5853152498
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Blautia.s__Blautia_wexlerae	64.8827444072
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Roseburia.s__Roseburia_faecis	26.1680104714
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Ruminococcus.s__Ruminococcus_bicirculans	24.8679394817
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Coprococcus.s__Coprococcus_catus	20.6254156770
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Eubacterium.s__Eubacterium_eligens	15.5972478086
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.9103010045
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Hungatella.s__Hungatella_hathewayi	5.4834713821
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	2068.6906902035
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Blautia_obeum	271.8776764392
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	233.0320864494
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_uniformis	195.9590935015
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Ruminococcus_torques	176.8782004736
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Blautia_wexlerae	158.8765600795
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Dorea.s__Dorea_longicatena	115.7900565673
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Blautia_sp	111.6693622321
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Anaerostipes.s__Anaerostipes_hadrus	77.4973410546
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_ovatus	60.8883776960
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_hallii	55.3709126143
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	48.3535320070
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_vulgatus	28.5953795970
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Ruminococcus.s__Ruminococcus_bicirculans	28.4389349895
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	28.3501651861
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.9784686649
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Roseburia.s__Roseburia_faecis	22.8613712432
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	20.9993195951
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	18.3100548545
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Coprococcus.s__Coprococcus_catus	17.8292770714
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eggerthella.s__Eggerthella_lenta	16.4374398622
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Hungatella.s__Hungatella_hathewayi	15.3540333399
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_eligens	15.2110293351
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	13.3847938844
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Asaccharobacter.s__Asaccharobacter_celatus	12.7216235608
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	11.7050335010
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnoclostridium.s__Clostridium_clostridioforme	9.8935570735
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.2102835277
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Blautia_sp_CAG_52	7.2190985651
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	5.9998146473
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	5.8573272047
NONMEVIPP-PWY: methylerythritol phosphate pathway I	2057.3934224639
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_uniformis	243.4005585765
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Dorea.s__Dorea_longicatena	213.8093797043
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_obeum	194.1698000855
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Ruminococcus_torques	148.7292824893
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_wexlerae	138.9259617734
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	134.0451010885
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Gemmiger.s__Gemmiger_formicilis	98.9097068006
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_ovatus	68.3464361739
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Anaerostipes.s__Anaerostipes_hadrus	66.8924967207
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_vulgatus	35.4692376990
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Ruminococcus.s__Ruminococcus_bicirculans	35.4333660512
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Roseburia.s__Roseburia_faecis	25.5272916289
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.0217701919
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eubacterium.s__Eubacterium_eligens	21.8024713495
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Asaccharobacter.s__Asaccharobacter_celatus	21.5390142122
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	20.6458607362
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eggerthella.s__Eggerthella_lenta	19.1014852590
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Coprococcus.s__Coprococcus_catus	15.0043876401
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Hungatella.s__Hungatella_hathewayi	10.0914148823
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_sp_CAG_52	9.8886454066
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Lachnoclostridium.s__Clostridium_clostridioforme	7.2723845629
ARO-PWY: chorismate biosynthesis I	2005.3997304689
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_obeum	235.2154990039
ARO-PWY: chorismate biosynthesis I|unclassified	208.9194535022
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_torques	166.4737152962
ARO-PWY: chorismate biosynthesis I|g__Dorea.s__Dorea_longicatena	140.9692834497
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_wexlerae	122.6431380832
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_sp	104.0167915676
ARO-PWY: chorismate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	78.2820219562
ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	58.4062963069
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	32.3381898772
ARO-PWY: chorismate biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.0853586819
ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	28.1557772468
ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_faecis	22.1760155136
ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.7507813324
ARO-PWY: chorismate biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	18.3687824197
ARO-PWY: chorismate biosynthesis I|g__Coprococcus.s__Coprococcus_catus	16.7326937065
ARO-PWY: chorismate biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	16.6741027443
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	15.5584989648
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	12.5640706625
ARO-PWY: chorismate biosynthesis I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	9.4501698106
ARO-PWY: chorismate biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	9.3302755684
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	8.1048171172
ARO-PWY: chorismate biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	7.1703726777
PWY0-1296: purine ribonucleosides degradation	2000.5901309088
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	256.2171922599
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	214.6570088552
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	142.2599685092
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	140.3299605350
PWY0-1296: purine ribonucleosides degradation|g__Gemmiger.s__Gemmiger_formicilis	119.8828273917
PWY0-1296: purine ribonucleosides degradation|unclassified	108.0423128291
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp	102.8025215337
PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_hadrus	62.0794399196
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.2604637071
PWY0-1296: purine ribonucleosides degradation|g__Roseburia.s__Roseburia_faecis	21.1885104577
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	19.8031665127
PWY0-1296: purine ribonucleosides degradation|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	15.9796058245
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	15.4241165738
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	14.5076067346
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_sp_CAG_115	13.5549377550
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	9.3537284738
PWY0-1296: purine ribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	8.1589535359
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_sp_CAG_58	7.3611081891
PWY0-1296: purine ribonucleosides degradation|g__Coprococcus.s__Coprococcus_catus	6.6664692920
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	1998.7366371184
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|unclassified	209.0354510020
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Bacteroides.s__Bacteroides_uniformis	194.6909139128
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Ruminococcus_torques	162.4166645971
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Dorea.s__Dorea_longicatena	161.8822620264
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Blautia_wexlerae	141.1404267929
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Blautia_sp	120.6036898153
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Blautia_obeum	115.8184438394
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Anaerostipes.s__Anaerostipes_hadrus	77.7497182584
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Bacteroides.s__Bacteroides_ovatus	66.3428058109
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Eubacterium.s__Eubacterium_hallii	36.9078493074
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Bacteroides.s__Bacteroides_vulgatus	32.4969407294
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Ruminococcus.s__Ruminococcus_bicirculans	28.8344005100
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Eggerthella.s__Eggerthella_lenta	26.6325807640
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.9625662617
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Eubacterium.s__Eubacterium_eligens	19.9561724436
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Hungatella.s__Hungatella_hathewayi	12.9671223207
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Blautia_sp_CAG_52	12.6998786108
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Agathobaculum.s__Agathobaculum_butyriciproducens	11.3490458109
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.2006347791
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Coprococcus.s__Coprococcus_catus	9.2719389315
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Blautia.s__Ruminococcus_gnavus	5.0195501754
PWY-6317: D-galactose degradation I (Leloir pathway)	1987.2933783970
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	242.8262854945
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	201.1022483986
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	193.8289597636
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Dorea.s__Dorea_longicatena	165.6957645317
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_sp	132.8381720580
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	125.4363795717
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_hallii	76.1995242511
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	72.0720233820
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_faecis	21.5167413304
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	20.0452543132
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Coprococcus.s__Coprococcus_catus	17.4767400960
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	11.3673421876
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.2674497390
CALVIN-PWY: Calvin-Benson-Bassham cycle	1946.1445550185
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_wexlerae	312.6592625241
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	205.1472733537
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_sp	96.5355503884
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Anaerostipes.s__Anaerostipes_hadrus	67.4428900507
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Ruminococcus_torques	57.9242180902
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnoclostridium.s__Clostridium_clostridioforme	37.0101532559
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Roseburia.s__Roseburia_faecis	27.9782526433
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Hungatella.s__Hungatella_hathewayi	27.3279625795
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Coprococcus.s__Coprococcus_catus	25.5572125451
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eubacterium.s__Eubacterium_eligens	14.1545371389
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13.2238585650
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Dorea.s__Dorea_longicatena	3.2292042839
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	2.8837873683
PWY-2942: L-lysine biosynthesis III	1924.9890956833
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	226.2449493624
PWY-2942: L-lysine biosynthesis III|unclassified	222.9985755386
PWY-2942: L-lysine biosynthesis III|g__Dorea.s__Dorea_longicatena	175.2087228850
PWY-2942: L-lysine biosynthesis III|g__Dialister.s__Dialister_invisus	127.7149818598
PWY-2942: L-lysine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	66.1164333480
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_torques	38.9189790634
PWY-2942: L-lysine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	31.0815459418
PWY-2942: L-lysine biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	23.9774485625
PWY-2942: L-lysine biosynthesis III|g__Lachnoclostridium.s__Clostridium_clostridioforme	12.8777250239
PWY-2942: L-lysine biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	11.2486701590
PWY-2942: L-lysine biosynthesis III|g__Asaccharobacter.s__Asaccharobacter_celatus	4.9847323275
1CMET2-PWY: folate transformations III (E. coli)	1880.7887085490
1CMET2-PWY: folate transformations III (E. coli)|unclassified	237.4864907165
1CMET2-PWY: folate transformations III (E. coli)|g__Blautia.s__Ruminococcus_torques	95.7445571679
1CMET2-PWY: folate transformations III (E. coli)|g__Blautia.s__Blautia_wexlerae	73.6976726518
1CMET2-PWY: folate transformations III (E. coli)|g__Anaerostipes.s__Anaerostipes_hadrus	58.7119713453
1CMET2-PWY: folate transformations III (E. coli)|g__Bacteroides.s__Bacteroides_vulgatus	33.9827893097
1CMET2-PWY: folate transformations III (E. coli)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.8826273475
1CMET2-PWY: folate transformations III (E. coli)|g__Roseburia.s__Roseburia_faecis	23.0929126354
PWY-5667: CDP-diacylglycerol biosynthesis I	1874.4745466446
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	196.0468450541
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_obeum	164.8852885167
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	154.3125916560
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Dorea.s__Dorea_longicatena	146.7340538864
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_wexlerae	130.4836349486
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Dialister.s__Dialister_invisus	115.1763592657
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_sp	93.8526996457
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	81.5115632561
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	73.7170476212
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Ruminococcus_torques	61.5499445505
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	33.1762007009
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_faecis	23.6223707638
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.2490581216
