species,1-MDcol002-5-2.report,11-MDCol002-label-12-on-bottle.report,14-MDCOL003-Stool-1B-Baseline-BSB-2-4-1-4.report,15-MDcol004-3-1-pretreat.report,17-MDCOL006-3-1A.report,19-MDCOL006-3-2A.report,21-MDCOL006-2-pre-chemo-A.report,23-MDcol033-1A.report,25-MDcol036-1A.report,27-MDcol025-1B.report,28-7A-1-1.report,29-7A.report,3-MDcol002-5-1.report,30-8B.report,31-8B.report,33-6-2.report,36-40-1B.report,38-S-Swanson.report,40-MDCol002-7-43.report,42-51-1B.report,45-MDCOL005-1B.report,46-MDCOL015-1a.report,48-MDCOL039-1a.report,5-MDCOL055-Stool-1A-Baseline-BSB-2-4-1-2.report,50-MDCOL027-1a.report,52-MDCOL021-1b.report,54-MDCOL028-1b.report,60-MDcol006-4-1A.report,63-MDcol003-3-2.report,65-MDCOL003-Post-Chemo-Collection-Cycle-1-A.report,66-MDCOL004-1A.report,68-MDCOL003-3-1-Before-Chemo-2-3A.report,7-MDCOL058-Stool-1A-Baseline-BSB-2-4-1-3.report,70-MDCOL004-3-2-Post-Chemo-A.report,72-MDCOL003-4-1-4A-Before-Chemo-6.report,75-MDCOL053-1-1-1-Unknown.report,9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.report
Clostridium_sp._JN-9,,,,,,,1.0,,3.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Clostridium_sp._JS66,,,,,2.0,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,
Clostridium_sp._LQ25,,,13.0,,,,833.0,,,,8.0,,13.0,,,,,,,,,,,,,20.0,,,,,,,,,,,
Clostridium_sp._M62/1,1324.0,2392.0,2959.0,3273.0,79.0,158.0,331.0,11705.0,507.0,7822.0,1915.0,1251.0,1949.0,753.0,2901.0,2302.0,2306.0,3397.0,3876.0,1912.0,499.0,4347.0,5528.0,1400.0,7361.0,374.0,69.0,1237.0,7.0,1930.0,282.0,1283.0,1463.0,55.0,1200.0,2873.0,1817.0
Clostridium_sp._MB40-C1,,,5.0,,1.0,1.0,5.0,,,,,,,,,,,,,,3.0,,2.0,,,,,,,1.0,,2.0,,,,,
Clostridium_sp._MD294,2.0,4.0,817.0,8.0,,,,,45.0,7.0,3.0,3.0,6.0,2.0,3.0,,4.0,6.0,2.0,3.0,23.0,31.0,53.0,5.0,15.0,3.0,5.0,,,535.0,,387.0,1.0,1.0,133.0,5.0,49.0
Clostridium_sp._MF28,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,
Clostridium_sp._OS1-26,,,5.0,,3.0,,13.0,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,4.0,,6.0,,,,,,,
Clostridium_sp._SY8519,9.0,10.0,15.0,45.0,,4.0,9.0,12.0,76.0,108.0,17.0,8.0,24.0,7.0,19.0,21.0,22.0,38.0,34.0,5.0,40.0,29.0,172.0,2.0,112.0,192.0,,31.0,6.0,300.0,1.0,227.0,1.0,,134.0,149.0,655.0
Clostridium_sporogenes,,,,,1544.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,
Clostridium_taeniosporum,,1.0,3.0,,7.0,,3.0,,,,,,,1.0,,,,,,,6.0,,,,1.0,,,,,3.0,,5.0,,,,,
Clostridium_tagluense,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium_tetani,,,4.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,,1.0,,2.0,,2.0,,,1.0,,4.0,,1.0,,,,,,,
Clostridium_thermarum,,,,,5.0,,17.0,,9.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
Clostridium_thermosuccinogenes,,,,5.0,,,23.0,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,
Clostridium_tyrobutyricum,,,,,26.0,,8.0,,,,,1.0,,,,,3.0,,,,,4.0,10.0,,1.0,,,1.0,,,,,,,,,
Cohcovirus_hiberniae,,,,,,,,6723.0,,,,,,,,,,,,,43.0,,,,,,,,,,,,1.0,,,45.0,
Cohcovirus_splanchnicus,,,,,,,,26137.0,,,,,,,,,,,,,39.0,,,,12.0,,,,,,,,1.0,,,281.0,2.0
Cohnella_candidum,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohnella_sp._LGH,,,,,,,,,,,,,,,,,33.0,,,3.0,,,,,,,,,,,7.0,,,,,,
Collinsella_aerofaciens,1.0,15.0,8.0,162662.0,293.0,1008.0,15.0,969.0,229276.0,146251.0,9.0,5.0,11.0,7.0,16.0,4.0,14.0,18.0,36.0,3.0,6.0,169700.0,48204.0,4.0,26078.0,7183.0,134.0,124.0,3.0,,4397.0,,1.0,1376.0,19566.0,188451.0,118140.0
Collinsella_sp._zg1085,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,20.0,,,,,,,,,,1.0,
Collinsella_stercoris,35.0,51.0,,20.0,,,,14884.0,23.0,12.0,16.0,10.0,33.0,9.0,41.0,31.0,28.0,10.0,39.0,2.0,,6.0,14.0,18.0,42.0,32094.0,,,,,1.0,1.0,19.0,,,69.0,17.0
Comamonas_kerstersii,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comamonas_piscis,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comamonas_sp._NLF-1-9,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
Comamonas_terrigena,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,
Comamonas_testosteroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Companilactobacillus_alimentarius,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Companilactobacillus_allii,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
Companilactobacillus_crustorum,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Companilactobacillus_farciminis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Companilactobacillus_futsaii,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,
Companilactobacillus_musae,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Companilactobacillus_pabuli,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Companilactobacillus_paralimentarius,,,,,,,,,,,,,,,,3.0,,,,,7.0,,,,,,,,,9.0,,,,,,,
Conexibacter_sp._SYSU_D00693,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Conexivisphaera_calida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Coprobacter_fastidiosus,,,,,,4.0,,29.0,684.0,72.0,1.0,1.0,,,,,,10.0,7.0,1.0,24721.0,3.0,1687.0,,8240.0,,,,,,,,,1.0,,870.0,20.0
Coprobacter_secundus,9.0,6.0,,573.0,46.0,10.0,57.0,6.0,112.0,183.0,17.0,15.0,20.0,7.0,6.0,3.0,6.0,1.0,,2.0,1367.0,,19.0,12.0,36.0,1.0,,142.0,,,83.0,,1.0,758.0,178.0,36.0,56.0
Coprococcus_catus,7400.0,6843.0,17052.0,20006.0,32.0,221.0,43.0,603.0,1463.0,6183.0,5369.0,3273.0,6694.0,2867.0,21159.0,8619.0,11008.0,3946.0,12225.0,2820.0,932.0,647.0,15319.0,2922.0,10399.0,1864.0,16.0,1726.0,94.0,7722.0,251.0,5219.0,1592.0,77.0,8368.0,7148.0,2458.0
Coprococcus_comes,982.0,1662.0,1627.0,25450.0,834.0,8288.0,302.0,1371.0,4748.0,45350.0,1735.0,893.0,1470.0,579.0,3301.0,2335.0,2118.0,4326.0,3593.0,775.0,2223.0,478.0,3223.0,542.0,36409.0,771.0,51.0,250993.0,63.0,1332.0,412.0,1233.0,557.0,121.0,710.0,19996.0,20665.0
Coprococcus_eutactus,313.0,422.0,76.0,652.0,2.0,8.0,1.0,132.0,971.0,636.0,214.0,130.0,283.0,114.0,435.0,274.0,665.0,736.0,368.0,151.0,112.0,80.0,489.0,118.0,9630.0,32.0,1.0,451.0,26.0,98.0,45.0,307.0,124.0,1.0,97.0,285.0,385.0
Coprococcus_sp._ART55/1,247.0,820.0,260.0,561.0,2.0,46.0,55.0,274.0,1322.0,654.0,307.0,174.0,292.0,90.0,391.0,258.0,564.0,997.0,710.0,244.0,321.0,227.0,905.0,144.0,73646.0,164.0,4.0,243.0,9.0,78.0,17.0,104.0,173.0,8.0,91.0,890.0,1068.0
Coriobacterium_glomerans,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,3.0,,,,,,,,,,,
Corynebacterium_accolens,,,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,4.0,265.0,,,,,,,,,,6.0,
Corynebacterium_afermentans,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Corynebacterium_ammoniagenes,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_amycolatum,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,8.0,,5.0,,,,,,,,11.0,
Corynebacterium_aurimucosum,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,
Corynebacterium_bovis,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Corynebacterium_callunae,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
Corynebacterium_capitovis,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Corynebacterium_caspium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Corynebacterium_choanae,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_confusum,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Corynebacterium_crudilactis,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
Corynebacterium_diphtheriae,5.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_durum,11.0,28.0,53.0,19.0,13.0,84.0,102.0,19.0,,61.0,4.0,2.0,14.0,2.0,16.0,7.0,28.0,11.0,78.0,10.0,,,95.0,5.0,5.0,2.0,,2.0,,6.0,,23.0,17.0,,17.0,114.0,
Corynebacterium_frankenforstense,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_freneyi,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,
Corynebacterium_glucuronolyticum,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
Corynebacterium_hindlerae,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Corynebacterium_humireducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Corynebacterium_ihumii,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_incognita,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_kefirresidentii,,4.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,
Corynebacterium_kroppenstedtii,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
Corynebacterium_kutscheri,,,,,,,,,,,,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
Corynebacterium_maris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Corynebacterium_matruchotii,,,11.0,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,1.0,,,,5.0,1.0
Corynebacterium_nuruki,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Corynebacterium_propinquum,,,,,,,,,,,,,,,,,,,,,,,2.0,,,49.0,,,,,,,,,,,
Corynebacterium_pseudodiphtheriticum,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
Corynebacterium_pseudokroppenstedtii,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,3.0,,,,,,,,,,
Corynebacterium_pseudotuberculosis,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Corynebacterium_pyruviciproducens,,,,,1.0,6.0,6.0,,,,,,,,,4.0,,,,,,184.0,6.0,,1.0,,,,,,,,,,,15.0,20.0
Corynebacterium_riegelii,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_segmentosum,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,
Corynebacterium_simulans,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Corynebacterium_singulare,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Corynebacterium_sp._NML98-0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
Corynebacterium_sp._SCR221107,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_striatum,,,,,,,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_tuberculostearicum,,3.0,2.0,3.0,,,,,,,,,,,2.0,,,,3.0,,,,,,,171.0,,8.0,,,,,,,5.0,10.0,
Corynebacterium_ulcerans,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_variabile,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium_vitaeruminis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Corynebacterium_xerosis,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
Crassaminicella_profunda,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Crassaminicella_thermophila,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Crateriforma_conspicua,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croceibacter_atlanticus,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croceibacterium_atlanticum,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Croceimicrobium_hydrocarbonivorans,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronobacter_condimenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Cronobacter_dublinensis,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,
Cronobacter_malonaticus,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Cronobacter_sakazakii,,,1.0,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,27.0,,10.0,,,,,,,,
Cronobacter_turicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Crossiella_sp._CA-258035,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
Cruoricaptor_ignavus,17.0,,,9.0,,,1.0,,,,146.0,119.0,256.0,6.0,32.0,20.0,,,,,25.0,,,19.0,,,,,,,8.0,,,,,,
Cryobacterium_sp.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Cryobacterium_sp._SO2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptobacterium_curtum,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,2.0,2.0,,,1.0,4.0,,3.0,,,,1.0,2.0
Culoivirus_americanus,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,258.0,,,,,,,,,,,,52.0
Culoivirus_faecalis,,,,1.0,,,,316.0,,,,,,,,,,,,,2.0,,,,106.0,,,,,,,,,,,,14.0
Culoivirus_intestinalis,,,,19.0,,,,347.0,,,,,,,,,,,,,8.0,,,,62.0,,,,,,,,,,,2.0,34.0
Cupriavidus_basilensis,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._458,,,,,40.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._9128,,,,,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._C1,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._MCLR17_032,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._MCPF17_002,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium_sp._MCSS17_007,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cutibacterium_acnes,11.0,8.0,9.0,19.0,16.0,25.0,28.0,7.0,22.0,15.0,1.0,6.0,16.0,,1.0,,15.0,12.0,12.0,16.0,13.0,16.0,23.0,15.0,7.0,16.0,9.0,11.0,4.0,1.0,,12.0,10.0,,5.0,8.0,3.0
Cutibacterium_avidum,,,,,,2.0,9.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,3.0,,,,1.0,
Cutibacterium_equinum,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cutibacterium_granulosum,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,
Cutibacterium_modestum,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
Cytobacillus_kochii,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
Cytobacillus_pseudoceanisediminis,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
Cytobacillus_spongiae,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dabirmavirus_hominis,,,,,,,,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dactylosporangium_roseum,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Dactylosporangium_sp._AC04546,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Dechloromonas_denitrificans,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Dechloromonas_sp._TW-R-39-2,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dechloromonas_sp._ZY10,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
Defluviitalea_saccharophila,4.0,4.0,2.0,1.0,3.0,,41.0,1.0,,,1.0,,3.0,1.0,6.0,2.0,2.0,5.0,6.0,2.0,,1.0,3.0,1.0,21.0,1.0,,,,10.0,,,3.0,,2.0,,1.0
Dehalobacter_restrictus,,,,,,,6.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,22.0,,,,,,,,,
Dehalobacter_sp._DCM,2.0,3.0,,,,,,1.0,,1.0,3.0,,1.0,3.0,4.0,14.0,3.0,6.0,8.0,3.0,,5.0,5.0,3.0,51.0,,1.0,,,3.0,,2.0,1.0,,,,3.0
Dehalobacter_sp._TBBPA1,,,,,,,10.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,
Dehalobacterium_formicoaceticum,,,,,,,4378.0,1.0,,,,,,,1.0,,,1.0,,,,5.0,3.0,,8.0,,,5.0,,,,,,,,,
Dehalococcoides_mccartyi,10.0,3.0,1.0,2.0,4.0,2.0,21.0,,,,4.0,,,,12.0,10.0,,10.0,5.0,,,15.0,1.0,,59.0,2.0,,3.0,,,1.0,2.0,,,,4.0,
Deinococcus_sonorensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
Deinococcus_sp._KNUC1210,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Delmidovirus_copri,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
Delmidovirus_intestinihominis,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,
Delmidovirus_splanchnicus,,,,,,,,,41.0,,,,,,,,,,,,,,3197.0,,,,,,,,,,,,,2.0,
Denitratisoma_oestradiolicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Denitrobacterium_detoxificans,,,,,,4.0,2.0,10.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,4.0,12.0,1.0
Dermabacter_hominis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dermabacter_vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0
Desulfitobacterium_dichloroeliminans,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
Desulfitobacterium_hafniense,,,,,,,44.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,
Desulfitobacterium_metallireducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Desulfobacter_postgatei,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Desulfobacula_toluolica,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
Desulfobulbus_oralis,,,,8.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0
Desulfobulbus_propionicus,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfococcus_multivorans,,,,,,,,,,,7.0,3.0,16.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0
Desulfofarcimen_acetoxidans,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
Desulfofundulus_kuznetsovii,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Desulfolithobacter_dissulfuricans,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Desulfolutivibrio_sulfoxidireducens,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
Desulfomicrobium_baculatum,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfomicrobium_orale,,,,6.0,,,,16.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
Desulfonema_magnum,,,,,,,8.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Desulforamulus_ferrireducens,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Desulforamulus_reducens,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Desulforamulus_ruminis,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
Desulforapulum_autotrophicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Desulfosarcina_alkanivorans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
Desulfosarcina_ovata,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Desulfosarcina_widdelii,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Desulfoscipio_gibsoniae,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,
Desulfoscipio_sp._XC116,2.0,,1.0,,,,,,3.0,,1.0,,3.0,,1.0,1.0,4.0,,5.0,4.0,,,,,,1.0,,,,,,,,,,1.0,
Desulfosediminicola_ganghwensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Desulfosporosinus_acidiphilus,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
Desulfosporosinus_youngiae,,,,,1.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfotomaculum_nigrificans,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
Desulfovibrio_desulfuricans,90.0,7.0,3.0,210.0,2.0,,,49.0,,17.0,5892.0,4624.0,18600.0,2363.0,8507.0,3772.0,15.0,,1.0,,,40.0,700.0,9.0,35.0,,,14.0,1.0,,8.0,,8.0,,6.0,,2.0
Desulfovibrio_fairfieldensis,9.0,25.0,,14826.0,,,,12.0,,4.0,12.0,4.0,6.0,3.0,2.0,2.0,15.0,,3.0,3.0,,12.0,1.0,4.0,7.0,,,5.0,,,816.0,,,73.0,7.0,1.0,5.0
Desulfovibrio_ferrophilus,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0
Desulfovibrio_mangrovi,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfovibrio_piger,91.0,215.0,,585.0,12.0,15.0,3.0,201.0,,224.0,36.0,22.0,47.0,15.0,7.0,4.0,376.0,,14.0,76.0,,,58.0,167.0,172.0,,,681.0,,,24.0,,47.0,5.0,362.0,19092.0,15660.0
Desulfovibrio_sp._86,,,,,,,,,,,,,,,,,,,,,,1095.0,,,,,,,,,,,,,,,
Desulfovibrio_sp._G11,7.0,,,942.0,,1.0,,41.0,,22.0,37.0,23.0,87.0,23.0,41.0,31.0,,,,,,5878.0,2.0,,,,,,,,86.0,,,,29.0,,5.0
Desulfovibrio_subterraneus,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
Desulfuromonas_thiophila,,,,,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
Desulfuromonas_versatilis,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
Devosia_ginsengisoli,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Devosia_lacusdianchii,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
Devriesea_agamarum,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialister_hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
Dialister_massiliensis,,,,,,,,,,,,,,,,,,,957.0,,,,,,,,,,,,,,,,,,
Dialister_pneumosintes,,2.0,,,2.0,,,,,,6.0,,,2.0,2.0,3.0,13.0,10.0,14.0,,,3.0,,,,,,,,2.0,1.0,2.0,,,1917.0,2.0,
Dialister_succinatiphilus,594.0,974.0,188.0,154.0,374.0,311.0,92.0,,,715.0,736.0,378.0,959.0,218.0,1557.0,1283.0,1106.0,924.0,503.0,53.0,78.0,,,222.0,20.0,,,98.0,,335.0,20.0,182.0,304.0,4.0,44.0,,
Diaphorobacter_aerolatus,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dichelobacter_nodosus,,,,,,,,,,,5.0,1.0,12.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
Dickeya_chrysanthemi,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
Dickeya_dianthicola,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickeya_fangzhongdai,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Dickeya_poaceiphila,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Dickeya_solani,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8.0,,,,,,,,,,
